Tailings (Herschel-Bulkley model),,,
,,,
Concentration,,0.61,
Density,[kg/m^3],1336.7831,
Yield Stress,[Pa],0.033002041,
Viscosity Consistency,[Pa s],25.002,
Power Law Index,,0.423,
,,,
 Z [ m ], Pressure [ MPa ], Velocity [ m s^-1 ],
0.160251319,0.003913128,0.026889244,
0.158080459,0.003945987,0.026683062,
0.155909598,0.003969308,0.026443334,
0.153738737,0.003989323,0.026202804,
0.151567876,0.004018541,0.026413176,
0.149397016,0.004049694,0.026561519,
0.147226155,0.004071357,0.026519902,
0.145055294,0.004098435,0.026578913,
0.142884433,0.004120901,0.02680522,
0.140713573,0.004149267,0.027140657,
0.138542712,0.004180209,0.027672542,
0.136371851,0.004201089,0.028329421,
0.13420099,0.004227713,0.029210841,
0.132030129,0.004249094,0.029958036,
0.129859269,0.004279036,0.031078605,
0.127688408,0.004307333,0.032202922,
0.125517547,0.004328949,0.033129372,
0.123346694,0.004355642,0.034342345,
0.12117584,0.004387386,0.035875514,
0.119004987,0.004406132,0.0368568,
0.116834134,0.004432185,0.038302723,
0.114663281,0.004453224,0.039559443,
0.112492427,0.004480827,0.041357435,
0.110321574,0.004508985,0.043322709,
0.108150721,0.004529106,0.044855718,
0.105979867,0.004554071,0.046898287,
0.103809014,0.004572793,0.048521772,
0.101638161,0.004601499,0.051114537,
0.099467307,0.004626516,0.053563502,
0.097296454,0.004646379,0.055741943,
0.095125601,0.004670711,0.058727883,
0.092954747,0.004697813,0.062320199,
0.090783894,0.004715039,0.064752355,
0.088613041,0.004737238,0.0681049,
0.086442187,0.004754935,0.070994102,
0.084271334,0.004778371,0.075396903,
0.082100481,0.004800855,0.080154732,
0.079929628,0.004817114,0.084185787,
0.077758774,0.00483633,0.089450866,
0.075587921,0.004850291,0.093584441,
0.073417068,0.004871028,0.101064056,
0.071246214,0.004887986,0.10824284,
0.069075361,0.004900564,0.114574306,
0.066904508,0.004914603,0.123546652,
0.064733654,0.004927675,0.134395599,
0.062562801,0.004933995,0.142761007,
0.060391948,0.004940262,0.154572889,
0.058221094,0.004943715,0.164857611,
0.056050241,0.004944516,0.182853058,
0.053879388,0.004940434,0.20212087,
0.051708534,0.004931948,0.219382018,
0.049537681,0.004914647,0.24355714,
0.047366828,0.004888751,0.273321122,
0.045195974,0.004867111,0.295081824,
0.043025121,0.004835739,0.329640508,
0.040854268,0.004810966,0.359253258,
0.038683415,0.00476232,0.429261923,
0.036512561,0.004670347,0.520769119,
0.034341708,0.004489088,0.685141325,
0.032170855,0.003554069,0.94071728,
0.029999999,0.002468616,1.25818002,
0.029999979,0.002468615,1.25818002,
0.029387735,0.002355191,1.32416725,
0.028775491,0.002267216,1.3946557,
0.028163247,0.002199196,1.4688915,
0.027551003,0.002147186,1.54629517,
0.026938759,0.002107017,1.62627387,
0.026326515,0.002139008,1.66971707,
0.025714271,0.002196635,1.70332801,
0.025102027,0.002258676,1.73924136,
0.024489783,0.002324724,1.77712488,
0.023877539,0.002394283,1.81667602,
0.023265295,0.002476896,1.82914591,
0.022653051,0.002553172,1.83703947,
0.022040807,0.002620471,1.84414065,
0.021428563,0.002687772,1.85183859,
0.020816319,0.002754446,1.86003053,
0.020204075,0.002828177,1.86693716,
0.019591831,0.002890433,1.85507286,
0.018979587,0.002948364,1.84269476,
0.018367343,0.003006667,1.83488214,
0.017755099,0.00306482,1.82851326,
0.017142855,0.003123141,1.82293737,
0.016530611,0.003178936,1.81717587,
0.015918367,0.003214764,1.80631983,
0.015306123,0.003248781,1.79585004,
0.014693878,0.003281273,1.78569508,
0.014081633,0.00331249,1.77580786,
0.013469388,0.003342718,1.76614046,
0.012857143,0.003377798,1.74888027,
0.012244898,0.003416468,1.72714329,
0.011632653,0.003456311,1.70525551,
0.011020408,0.003494777,1.6828717,
0.010408163,0.003533331,1.66051543,
0.009795918,0.003567433,1.63541555,
0.009183673,0.003589011,1.60119331,
0.008571428,0.003610359,1.56729233,
0.007959183,0.003631482,1.53372037,
0.007346939,0.003652388,1.5004853,
0.006734694,0.003672794,1.46486044,
0.006122449,0.003690776,1.40940058,
0.005510204,0.003708741,1.35406482,
0.004897959,0.003726688,1.2988658,
0.004285714,0.003744616,1.24381793,
0.003673469,0.003762526,1.18893874,
0.003061224,0.003784923,1.11148715,
0.00244898,0.003810158,1.01976252,
0.001836735,0.003835398,0.928065419,
0.00122449,0.003860646,0.836398721,
0.000612245,0.003885899,0.744766355,
0,0.003911157,0.653175175,
